hour,fuel,RD
7855,Biomass,0.0
7855,HardCoal,0.0
7855,Lignite,0.0
7855,Oil(light),0.0
7855,Waste,0.0
7855,OtherFuels,0.0
7855,Nuclear,0.0
7855,Oil(heavy),0.0
7855,WindOnshore,0.0
7855,WindOffshore,0.0
7855,SolarPV,0.0
7855,RoR,0.0
7855,Geothermal,0.0
7855,Hydro,0.0
7855,LostLoad,173.26868130454363
7856,NaturalGas,2302.756405811464
7856,Biomass,0.0
7856,HardCoal,0.0
7856,Lignite,0.0
7856,Oil(light),0.0
7856,Waste,0.0
7856,OtherFuels,0.0
7856,Nuclear,0.0
7856,Oil(heavy),0.0
7856,WindOnshore,0.0
7856,WindOffshore,0.0
7856,SolarPV,0.0
7856,RoR,0.0
7856,Geothermal,0.0
7856,Hydro,446.7030240484365
7856,LostLoad,224.78763298325077
7857,NaturalGas,1992.825
7857,Biomass,0.0
7857,HardCoal,0.0
7857,Lignite,0.0
7857,Oil(light),0.0
7857,Waste,0.0
7857,OtherFuels,0.0
7857,Nuclear,0.0
7857,Oil(heavy),0.0
7857,WindOnshore,0.0
7857,WindOffshore,0.0
7857,SolarPV,0.0
7857,RoR,0.0
7857,Geothermal,0.0
7857,Hydro,624.4720840215268
7857,LostLoad,185.48429294200997
7858,NaturalGas,2114.771337035557
7858,Biomass,0.0
7858,HardCoal,0.0
7858,Lignite,0.0
7858,Oil(light),0.0
7858,Waste,0.0
7858,OtherFuels,0.0
7858,Nuclear,0.0
7858,Oil(heavy),0.0
7858,WindOnshore,0.0
7858,WindOffshore,0.0
7858,SolarPV,0.0
7858,RoR,0.0
7858,Geothermal,0.0
7858,Hydro,0.0
7858,LostLoad,95.23850931399913
7859,NaturalGas,3000.7274883963973
7859,Biomass,0.0
7859,HardCoal,0.0
7859,Lignite,0.0
7859,Oil(light),0.0
7859,Waste,0.0
7859,OtherFuels,0.0
7859,Nuclear,0.0
7859,Oil(heavy),0.0
7859,WindOnshore,0.0
7859,WindOffshore,0.0
7859,SolarPV,0.0
7859,RoR,0.0
7859,Geothermal,0.0
7859,Hydro,0.0
7859,LostLoad,140.7595675806972
7860,NaturalGas,2340.4741733846718
7860,Biomass,0.0
7860,HardCoal,0.0
7860,Lignite,0.0
7860,Oil(light),0.0
7860,Waste,0.0
7860,OtherFuels,0.0
7860,Nuclear,0.0
7860,Oil(heavy),0.0
7860,WindOnshore,0.0
7860,WindOffshore,0.0
7860,SolarPV,0.0
7860,RoR,0.0
7860,Geothermal,0.0
7860,Hydro,0.0
7860,LostLoad,144.2693337409331
7861,NaturalGas,2150.793448176445
7861,Biomass,0.0
7861,HardCoal,0.0
7861,Lignite,0.0
7861,Oil(light),0.0
7861,Waste,0.0
7861,OtherFuels,0.0
7861,Nuclear,0.0
7861,Oil(heavy),0.0
7861,WindOnshore,0.0
7861,WindOffshore,0.0
7861,SolarPV,0.0
7861,RoR,0.0
7861,Geothermal,0.0
7861,Hydro,0.0
7861,LostLoad,136.25867647627564
7862,NaturalGas,2568.256121643136
7862,Biomass,0.0
7862,HardCoal,0.0
7862,Lignite,0.0
7862,Oil(light),0.0
7862,Waste,0.0
7862,OtherFuels,0.0
7862,Nuclear,0.0
7862,Oil(heavy),0.0
7862,WindOnshore,0.0
7862,WindOffshore,0.0
7862,SolarPV,0.0
7862,RoR,0.0
7862,Geothermal,0.0
7862,Hydro,0.0
7862,LostLoad,154.15659632519407
7863,NaturalGas,3341.25710075442
7863,Biomass,0.0
7863,HardCoal,0.0
7863,Lignite,0.0
7863,Oil(light),0.0
7863,Waste,0.0
7863,OtherFuels,0.0
7863,Nuclear,0.0
7863,Oil(heavy),0.0
7863,WindOnshore,0.0
7863,WindOffshore,0.0
7863,SolarPV,0.0
7863,RoR,0.0
7863,Geothermal,0.0
7863,Hydro,0.0
7863,LostLoad,198.76447920799302
7864,NaturalGas,3983.0829900946846
7864,Biomass,0.0
7864,HardCoal,18.972
7864,Lignite,0.0
7864,Oil(light),0.0
7864,Waste,0.0
7864,OtherFuels,0.0
7864,Nuclear,0.0
7864,Oil(heavy),0.0
7864,WindOnshore,0.0
7864,WindOffshore,0.0
7864,SolarPV,0.0
7864,RoR,0.0
7864,Geothermal,0.0
7864,Hydro,0.0
7864,LostLoad,223.0894984395091
7865,NaturalGas,2930.794278451815
7865,Biomass,0.0
7865,HardCoal,18.972
7865,Lignite,0.0
7865,Oil(light),0.0
7865,Waste,0.0
7865,OtherFuels,0.0
7865,Nuclear,0.0
7865,Oil(heavy),0.0
7865,WindOnshore,0.0
7865,WindOffshore,0.0
7865,SolarPV,0.0
7865,RoR,0.0
7865,Geothermal,0.0
7865,Hydro,1154.5237580698206
7865,LostLoad,260.5602266520579
7866,NaturalGas,2253.095
7866,Biomass,0.0
7866,HardCoal,0.0
7866,Lignite,0.0
7866,Oil(light),0.12654793197341974
7866,Waste,0.0
7866,OtherFuels,0.0
7866,Nuclear,0.0
7866,Oil(heavy),0.0
7866,WindOnshore,0.0
7866,WindOffshore,0.0
7866,SolarPV,0.0
7866,RoR,0.0
7866,Geothermal,0.0
7866,Hydro,1202.6441886702687
7866,LostLoad,290.92744724587675
7867,NaturalGas,2253.095
7867,Biomass,0.0
7867,HardCoal,0.0
7867,Lignite,0.0
7867,Oil(light),0.0
7867,Waste,0.0
7867,OtherFuels,0.0
7867,Nuclear,0.0
7867,Oil(heavy),0.0
7867,WindOnshore,0.0
7867,WindOffshore,0.0
7867,SolarPV,0.0
7867,RoR,0.0
7867,Geothermal,0.0
7867,Hydro,690.332619070699
7867,LostLoad,253.71531647107747
7868,NaturalGas,2114.8688804937265
7868,Biomass,0.0
7868,HardCoal,0.0
7868,Lignite,0.0
7868,Oil(light),0.0
7868,Waste,0.0
7868,OtherFuels,0.0
7868,Nuclear,0.0
7868,Oil(heavy),0.0
7868,WindOnshore,0.0
7868,WindOffshore,0.0
7868,SolarPV,0.0
7868,RoR,0.0
7868,Geothermal,0.0
7868,Hydro,425.9243261192486
7868,LostLoad,217.8169310474862
7869,NaturalGas,2260.7178030387395
7869,Biomass,0.0
7869,HardCoal,0.0
7869,Lignite,0.0
7869,Oil(light),0.0
7869,Waste,0.0
7869,OtherFuels,0.0
7869,Nuclear,0.0
7869,Oil(heavy),0.0
7869,WindOnshore,0.0
7869,WindOffshore,0.0
7869,SolarPV,0.0
7869,RoR,0.0
7869,Geothermal,0.0
7869,Hydro,0.0
7869,LostLoad,161.05287091750054
7870,NaturalGas,1102.3128920260144
7870,Biomass,0.0
7870,HardCoal,0.0
7870,Lignite,0.0
7870,Oil(light),0.0
7870,Waste,0.0
7870,OtherFuels,0.0
7870,Nuclear,0.0
7870,Oil(heavy),0.0
7870,WindOnshore,0.0
7870,WindOffshore,0.0
7870,SolarPV,0.0
7870,RoR,0.0
7870,Geothermal,0.0
7870,Hydro,0.0
7870,LostLoad,122.76575805681756
7871,NaturalGas,890.5206030677346
7871,Biomass,0.0
7871,HardCoal,0.0
7871,Lignite,0.0
7871,Oil(light),0.0
7871,Waste,0.0
7871,OtherFuels,0.0
7871,Nuclear,0.0
7871,Oil(heavy),0.0
7871,WindOnshore,0.0
7871,WindOffshore,0.0
7871,SolarPV,0.0
7871,RoR,0.0
7871,Geothermal,0.0
7871,Hydro,0.0
7871,LostLoad,102.38810053147995
7872,NaturalGas,110.58500000000001
7872,Biomass,0.0
7872,HardCoal,275.4112325418753
7872,Lignite,0.0
7872,Oil(light),0.0
7872,Waste,0.0
7872,OtherFuels,0.0
7872,Nuclear,0.0
7872,Oil(heavy),0.0
7872,WindOnshore,0.0
7872,WindOffshore,0.0
7872,SolarPV,0.0
7872,RoR,0.0
7872,Geothermal,0.0
7872,Hydro,0.0
7872,LostLoad,57.54440386105175
7873,NaturalGas,1362.7130248637104
7873,Biomass,0.0
7873,HardCoal,0.0
7873,Lignite,0.0
7873,Oil(light),0.0
7873,Waste,0.0
7873,OtherFuels,0.0
7873,Nuclear,0.0
7873,Oil(heavy),0.0
7873,WindOnshore,0.0
7873,WindOffshore,0.0
7873,SolarPV,0.0
7873,RoR,0.0
7873,Geothermal,0.0
7873,Hydro,0.0
7873,LostLoad,34.87009969081978
7874,NaturalGas,1273.3721721862844
7874,Biomass,0.0
7874,HardCoal,0.0
7874,Lignite,0.0
7874,Oil(light),0.0
7874,Waste,0.0
7874,OtherFuels,0.0
7874,Nuclear,0.0
7874,Oil(heavy),0.0
7874,WindOnshore,0.0
7874,WindOffshore,0.0
7874,SolarPV,0.0
7874,RoR,0.0
7874,Geothermal,0.0
7874,Hydro,0.0
7874,LostLoad,22.107686067171173
7875,NaturalGas,1096.0017868967325
7875,Biomass,0.0
7875,HardCoal,0.0
7875,Lignite,0.0
7875,Oil(light),0.0
7875,Waste,0.0
7875,OtherFuels,0.0
7875,Nuclear,0.0
7875,Oil(heavy),0.0
7875,WindOnshore,0.0
7875,WindOffshore,0.0
7875,SolarPV,0.0
7875,RoR,0.0
7875,Geothermal,0.0
7875,Hydro,0.0
7875,LostLoad,13.497394879022906
7876,NaturalGas,1060.3865268858688
7876,Biomass,0.0
7876,HardCoal,0.0
7876,Lignite,0.0
7876,Oil(light),0.0
7876,Waste,0.0
7876,OtherFuels,0.0
7876,Nuclear,0.0
7876,Oil(heavy),0.0
7876,WindOnshore,0.0
7876,WindOffshore,0.0
7876,SolarPV,0.0
7876,RoR,0.0
7876,Geothermal,0.0
7876,Hydro,0.0
7876,LostLoad,15.211769404810838
7877,NaturalGas,1040.9422171879296
7877,Biomass,0.0
7877,HardCoal,0.0
7877,Lignite,0.0
7877,Oil(light),0.0
7877,Waste,0.0
7877,OtherFuels,0.0
7877,Nuclear,0.0
7877,Oil(heavy),0.0
7877,WindOnshore,0.0
7877,WindOffshore,0.0
7877,SolarPV,0.0
7877,RoR,0.0
7877,Geothermal,0.0
7877,Hydro,0.0
7877,LostLoad,29.676202680915864
7878,NaturalGas,1079.763529900628
7878,Biomass,0.0
7878,HardCoal,0.0
7878,Lignite,0.0
7878,Oil(light),0.0
7878,Waste,0.0
7878,OtherFuels,0.0
7878,Nuclear,0.0
7878,Oil(heavy),0.0
7878,WindOnshore,0.0
7878,WindOffshore,0.0
7878,SolarPV,0.0
7878,RoR,0.0
7878,Geothermal,0.0
7878,Hydro,0.0
7878,LostLoad,66.46454943512614
7879,NaturalGas,1183.6250000000002
7879,Biomass,0.0
7879,HardCoal,0.0
7879,Lignite,0.0
7879,Oil(light),0.0
7879,Waste,0.0
7879,OtherFuels,0.0
7879,Nuclear,0.0
7879,Oil(heavy),0.0
7879,WindOnshore,0.0
7879,WindOffshore,0.0
7879,SolarPV,0.0
7879,RoR,0.0
7879,Geothermal,0.0
7879,Hydro,499.4376248866157
7879,LostLoad,165.3698529668075
7880,NaturalGas,1080.8600000000001
7880,Biomass,0.0
7880,HardCoal,0.0
7880,Lignite,0.0
7880,Oil(light),0.0
7880,Waste,0.0
7880,OtherFuels,0.0
7880,Nuclear,0.0
7880,Oil(heavy),0.0
7880,WindOnshore,0.0
7880,WindOffshore,0.0
7880,SolarPV,0.0
7880,RoR,0.0
7880,Geothermal,0.0
7880,Hydro,357.4051433470072
7880,LostLoad,212.5307114800763
7881,NaturalGas,1115.5399999999997
7881,Biomass,0.0
7881,HardCoal,0.0
7881,Lignite,0.0
7881,Oil(light),0.0
7881,Waste,0.0
7881,OtherFuels,0.0
7881,Nuclear,0.0
7881,Oil(heavy),68.0
7881,WindOnshore,0.0
7881,WindOffshore,0.0
7881,SolarPV,0.0
7881,RoR,0.0
7881,Geothermal,0.0
7881,Hydro,105.17311651509154
7881,LostLoad,192.81393145512027
7882,NaturalGas,1094.747228260327
7882,Biomass,0.0
7882,HardCoal,0.0
7882,Lignite,0.0
7882,Oil(light),0.0
7882,Waste,0.0
7882,OtherFuels,0.0
7882,Nuclear,0.0
7882,Oil(heavy),68.0
7882,WindOnshore,0.0
7882,WindOffshore,0.0
7882,SolarPV,0.0
7882,RoR,0.0
7882,Geothermal,0.0
7882,Hydro,0.0
7882,LostLoad,181.26745436479564
7883,NaturalGas,1056.8849862689578
7883,Biomass,0.0
7883,HardCoal,0.0
7883,Lignite,0.0
7883,Oil(light),0.0
7883,Waste,0.0
7883,OtherFuels,0.0
7883,Nuclear,0.0
7883,Oil(heavy),68.0
7883,WindOnshore,0.0
7883,WindOffshore,0.0
7883,SolarPV,0.0
7883,RoR,0.0
7883,Geothermal,0.0
7883,Hydro,0.0
7883,LostLoad,197.2307871119563
7884,NaturalGas,1029.9154375436024
7884,Biomass,0.0
7884,HardCoal,0.0
7884,Lignite,0.0
7884,Oil(light),0.0
7884,Waste,0.0
7884,OtherFuels,0.0
7884,Nuclear,0.0
7884,Oil(heavy),68.0
7884,WindOnshore,0.0
7884,WindOffshore,0.0
7884,SolarPV,0.0
7884,RoR,0.0
7884,Geothermal,0.0
7884,Hydro,0.0
7884,LostLoad,189.0196130391333
7885,NaturalGas,1045.220971921689
7885,Biomass,0.0
7885,HardCoal,0.0
7885,Lignite,0.0
7885,Oil(light),0.0
7885,Waste,0.0
7885,OtherFuels,0.0
7885,Nuclear,0.0
7885,Oil(heavy),68.0
7885,WindOnshore,0.0
7885,WindOffshore,0.0
7885,SolarPV,0.0
7885,RoR,0.0
7885,Geothermal,0.0
7885,Hydro,0.0
7885,LostLoad,171.89938717594
7886,NaturalGas,1115.5399999999997
7886,Biomass,0.0
7886,HardCoal,0.0
7886,Lignite,0.0
7886,Oil(light),0.0
7886,Waste,0.0
7886,OtherFuels,0.0
7886,Nuclear,0.0
7886,Oil(heavy),68.0
7886,WindOnshore,0.0
7886,WindOffshore,0.0
7886,SolarPV,0.0
7886,RoR,0.0
7886,Geothermal,0.0
7886,Hydro,91.51672725434192
7886,LostLoad,195.4665838183334
7887,NaturalGas,1115.5399999999997
7887,Biomass,0.0
7887,HardCoal,0.0
7887,Lignite,0.0
7887,Oil(light),0.0
7887,Waste,0.0
7887,OtherFuels,0.0
7887,Nuclear,0.0
7887,Oil(heavy),68.0
7887,WindOnshore,0.0
7887,WindOffshore,0.0
7887,SolarPV,0.0
7887,RoR,0.0
7887,Geothermal,0.0
7887,Hydro,45.84530444676895
7887,LostLoad,208.45038774724011
7888,NaturalGas,1089.390179867247
7888,Biomass,0.0
7888,HardCoal,0.0
7888,Lignite,0.0
7888,Oil(light),0.0
7888,Waste,0.0
7888,OtherFuels,0.0
7888,Nuclear,0.0
7888,Oil(heavy),68.0
7888,WindOnshore,0.0
7888,WindOffshore,0.0
7888,SolarPV,0.0
7888,RoR,0.0
7888,Geothermal,0.0
7888,Hydro,0.0
7888,LostLoad,210.41338603685756
7889,NaturalGas,1115.5399999999997
7889,Biomass,0.0
7889,HardCoal,0.0
7889,Lignite,0.0
7889,Oil(light),0.0
7889,Waste,0.0
7889,OtherFuels,0.0
7889,Nuclear,0.0
7889,Oil(heavy),68.0
7889,WindOnshore,0.0
7889,WindOffshore,0.0
7889,SolarPV,0.0
7889,RoR,0.0
7889,Geothermal,0.0
7889,Hydro,24.352668862570148
7889,LostLoad,221.62022718697074
7890,NaturalGas,944.775
7890,Biomass,0.0
7890,HardCoal,0.0
7890,Lignite,0.0
7890,Oil(light),0.0
7890,Waste,0.0
7890,OtherFuels,0.0
7890,Nuclear,0.0
7890,Oil(heavy),18.090500469257975
7890,WindOnshore,0.0
7890,WindOffshore,0.0
7890,SolarPV,0.0
7890,RoR,0.0
7890,Geothermal,0.0
7890,Hydro,0.0
7890,LostLoad,225.88125729838237
7891,NaturalGas,944.775
7891,Biomass,0.0
7891,HardCoal,0.0
7891,Lignite,0.0
7891,Oil(light),0.0
7891,Waste,0.0
7891,OtherFuels,0.0
7891,Nuclear,0.0
7891,Oil(heavy),48.80628950050614
7891,WindOnshore,0.0
7891,WindOffshore,0.0
7891,SolarPV,0.0
7891,RoR,0.0
7891,Geothermal,0.0
7891,Hydro,0.0
7891,LostLoad,186.0831454083405
7892,NaturalGas,999.8275723060049
7892,Biomass,0.0
7892,HardCoal,0.0
7892,Lignite,0.0
7892,Oil(light),0.0
7892,Waste,0.0
7892,OtherFuels,0.0
7892,Nuclear,0.0
7892,Oil(heavy),68.0
7892,WindOnshore,0.0
7892,WindOffshore,0.0
7892,SolarPV,0.0
7892,RoR,0.0
7892,Geothermal,0.0
7892,Hydro,0.0
7892,LostLoad,158.02399959411815
7893,NaturalGas,862.59125091857
7893,Biomass,0.0
7893,HardCoal,0.0
7893,Lignite,0.0
7893,Oil(light),0.0
7893,Waste,0.0
7893,OtherFuels,0.0
7893,Nuclear,0.0
7893,Oil(heavy),0.0
7893,WindOnshore,0.0
7893,WindOffshore,0.0
7893,SolarPV,0.0
7893,RoR,0.0
7893,Geothermal,0.0
7893,Hydro,546.3125994778487
7893,LostLoad,121.5901288793857
7894,NaturalGas,1490.990915637798
7894,Biomass,0.0
7894,HardCoal,18.972
7894,Lignite,0.0
7894,Oil(light),0.0
7894,Waste,0.0
7894,OtherFuels,0.0
7894,Nuclear,0.0
7894,Oil(heavy),0.0
7894,WindOnshore,0.0
7894,WindOffshore,0.0
7894,SolarPV,0.0
7894,RoR,0.0
7894,Geothermal,0.0
7894,Hydro,0.0
7894,LostLoad,92.90685726437032
7895,NaturalGas,858.4693754217014
7895,Biomass,0.0
7895,HardCoal,0.0
7895,Lignite,0.0
7895,Oil(light),0.0
7895,Waste,0.0
7895,OtherFuels,0.0
7895,Nuclear,0.0
7895,Oil(heavy),0.0
7895,WindOnshore,0.0
7895,WindOffshore,0.0
7895,SolarPV,0.0
7895,RoR,0.0
7895,Geothermal,0.0
7895,Hydro,0.0
7895,LostLoad,77.5255945733222
7896,NaturalGas,718.8186660656459
7896,Biomass,0.0
7896,HardCoal,0.0
7896,Lignite,0.0
7896,Oil(light),0.0
7896,Waste,0.0
7896,OtherFuels,0.0
7896,Nuclear,0.0
7896,Oil(heavy),0.0
7896,WindOnshore,0.0
7896,WindOffshore,0.0
7896,SolarPV,0.0
7896,RoR,0.0
7896,Geothermal,0.0
7896,Hydro,0.0
7896,LostLoad,31.107220655801182
7897,NaturalGas,1318.440406055144
7897,Biomass,0.0
7897,HardCoal,0.0
7897,Lignite,0.0
7897,Oil(light),0.0
7897,Waste,0.0
7897,OtherFuels,0.0
7897,Nuclear,0.0
7897,Oil(heavy),0.0
7897,WindOnshore,0.0
7897,WindOffshore,0.0
7897,SolarPV,0.0
7897,RoR,0.0
7897,Geothermal,0.0
7897,Hydro,0.0
7897,LostLoad,11.769447639014885
7898,NaturalGas,1436.8867423222957
7898,Biomass,0.0
7898,HardCoal,0.0
7898,Lignite,0.0
7898,Oil(light),0.0
7898,Waste,0.0
7898,OtherFuels,0.0
7898,Nuclear,0.0
7898,Oil(heavy),0.0
7898,WindOnshore,0.0
7898,WindOffshore,0.0
7898,SolarPV,0.0
7898,RoR,0.0
7898,Geothermal,0.0
7898,Hydro,0.0
7898,LostLoad,6.031712988566085
7899,NaturalGas,1323.7391531436133
7899,Biomass,0.0
7899,HardCoal,0.0
7899,Lignite,0.0
7899,Oil(light),0.0
7899,Waste,0.0
7899,OtherFuels,0.0
7899,Nuclear,0.0
7899,Oil(heavy),0.0
7899,WindOnshore,0.0
7899,WindOffshore,0.0
7899,SolarPV,0.0
7899,RoR,0.0
7899,Geothermal,0.0
7899,Hydro,0.0
7899,LostLoad,0.0
7900,NaturalGas,1408.6125616681136
7900,Biomass,0.0
7900,HardCoal,0.0
7900,Lignite,0.0
7900,Oil(light),0.0
7900,Waste,0.0
7900,OtherFuels,0.0
7900,Nuclear,0.0
7900,Oil(heavy),0.0
7900,WindOnshore,0.0
7900,WindOffshore,0.0
7900,SolarPV,0.0
7900,RoR,0.0
7900,Geothermal,0.0
7900,Hydro,0.0
7900,LostLoad,0.7751382630569736
7901,NaturalGas,1554.6266736719992
7901,Biomass,0.0
7901,HardCoal,0.0
7901,Lignite,0.0
7901,Oil(light),0.0
7901,Waste,0.0
7901,OtherFuels,0.0
7901,Nuclear,0.0
7901,Oil(heavy),0.0
7901,WindOnshore,0.0
7901,WindOffshore,0.0
7901,SolarPV,0.0
7901,RoR,0.0
7901,Geothermal,0.0
7901,Hydro,0.0
7901,LostLoad,12.647621588911306
7902,NaturalGas,1302.1286456339315
7902,Biomass,0.0
7902,HardCoal,0.0
7902,Lignite,0.0
7902,Oil(light),0.0
7902,Waste,0.0
7902,OtherFuels,0.0
7902,Nuclear,0.0
7902,Oil(heavy),0.0
7902,WindOnshore,0.0
7902,WindOffshore,0.0
7902,SolarPV,0.0
7902,RoR,0.0
7902,Geothermal,0.0
7902,Hydro,0.0
7902,LostLoad,55.22294192176602
7903,NaturalGas,919.3800079823633
7903,Biomass,0.0
7903,HardCoal,0.0
7903,Lignite,0.0
7903,Oil(light),0.0
7903,Waste,0.0
7903,OtherFuels,0.0
7903,Nuclear,0.0
7903,Oil(heavy),0.0
7903,WindOnshore,0.0
7903,WindOffshore,0.0
7903,SolarPV,0.0
7903,RoR,0.0
7903,Geothermal,0.0
7903,Hydro,949.754522822568
7903,LostLoad,151.05685315941565
7904,NaturalGas,1065.135
7904,Biomass,0.0
7904,HardCoal,0.0
7904,Lignite,0.0
7904,Oil(light),0.0
7904,Waste,0.0
7904,OtherFuels,0.0
7904,Nuclear,0.0
7904,Oil(heavy),68.0
7904,WindOnshore,0.0
7904,WindOffshore,0.0
7904,SolarPV,0.0
7904,RoR,0.0
7904,Geothermal,0.0
7904,Hydro,354.0289004421317
7904,LostLoad,201.46422152040122
7905,NaturalGas,1102.3669621104727
7905,Biomass,0.0
7905,HardCoal,0.0
7905,Lignite,0.0
7905,Oil(light),0.0
7905,Waste,0.0
7905,OtherFuels,0.0
7905,Nuclear,0.0
7905,Oil(heavy),68.0
7905,WindOnshore,0.0
7905,WindOffshore,0.0
7905,SolarPV,0.0
7905,RoR,0.0
7905,Geothermal,0.0
7905,Hydro,156.34936224762697
7905,LostLoad,173.12620162979897
7906,NaturalGas,1083.24
7906,Biomass,0.0
7906,HardCoal,0.0
7906,Lignite,0.0
7906,Oil(light),0.0
7906,Waste,0.0
7906,OtherFuels,0.0
7906,Nuclear,0.0
7906,Oil(heavy),68.0
7906,WindOnshore,0.0
7906,WindOffshore,0.0
7906,SolarPV,0.0
7906,RoR,0.0
7906,Geothermal,0.0
7906,Hydro,69.03419789000277
7906,LostLoad,149.49197684607896
7907,NaturalGas,1002.6040077563832
7907,Biomass,0.0
7907,HardCoal,0.0
7907,Lignite,0.0
7907,Oil(light),0.0
7907,Waste,0.0
7907,OtherFuels,0.0
7907,Nuclear,0.0
7907,Oil(heavy),68.0
7907,WindOnshore,0.0
7907,WindOffshore,0.0
7907,SolarPV,0.0
7907,RoR,0.0
7907,Geothermal,0.0
7907,Hydro,0.0
7907,LostLoad,157.99246269477507
7908,NaturalGas,967.3458348491747
7908,Biomass,0.0
7908,HardCoal,0.0
7908,Lignite,0.0
7908,Oil(light),0.0
7908,Waste,0.0
7908,OtherFuels,0.0
7908,Nuclear,0.0
7908,Oil(heavy),68.0
7908,WindOnshore,0.0
7908,WindOffshore,0.0
7908,SolarPV,0.0
7908,RoR,0.0
7908,Geothermal,0.0
7908,Hydro,0.0
7908,LostLoad,152.10967266486853
7909,NaturalGas,1150.7134786686047
7909,Biomass,0.0
7909,HardCoal,0.0
7909,Lignite,0.0
7909,Oil(light),0.0
7909,Waste,0.0
7909,OtherFuels,0.0
7909,Nuclear,0.0
7909,Oil(heavy),68.0
7909,WindOnshore,0.0
7909,WindOffshore,0.0
7909,SolarPV,0.0
7909,RoR,0.0
7909,Geothermal,0.0
7909,Hydro,0.0
7909,LostLoad,135.79936290141427
7910,NaturalGas,1124.8049999999998
7910,Biomass,0.0
7910,HardCoal,0.0
7910,Lignite,0.0
7910,Oil(light),0.0
7910,Waste,0.0
7910,OtherFuels,0.0
7910,Nuclear,0.0
7910,Oil(heavy),68.0
7910,WindOnshore,0.0
7910,WindOffshore,0.0
7910,SolarPV,0.0
7910,RoR,0.0
7910,Geothermal,0.0
7910,Hydro,23.4334232929454
7910,LostLoad,156.38845268052037
7911,NaturalGas,991.4348565843894
7911,Biomass,0.0
7911,HardCoal,0.0
7911,Lignite,0.0
7911,Oil(light),0.0
7911,Waste,0.0
7911,OtherFuels,0.0
7911,Nuclear,0.0
7911,Oil(heavy),68.0
7911,WindOnshore,0.0
7911,WindOffshore,0.0
7911,SolarPV,0.0
7911,RoR,0.0
7911,Geothermal,0.0
7911,Hydro,0.0
7911,LostLoad,175.76237107738012
7912,NaturalGas,942.2666319534152
7912,Biomass,0.0
7912,HardCoal,0.0
7912,Lignite,0.0
7912,Oil(light),0.0
7912,Waste,0.0
7912,OtherFuels,0.0
7912,Nuclear,0.0
7912,Oil(heavy),68.0
7912,WindOnshore,0.0
7912,WindOffshore,0.0
7912,SolarPV,0.0
7912,RoR,0.0
7912,Geothermal,0.0
7912,Hydro,0.0
7912,LostLoad,179.48010283741533
7913,NaturalGas,953.0379149179732
7913,Biomass,0.0
7913,HardCoal,0.0
7913,Lignite,0.0
7913,Oil(light),0.0
7913,Waste,0.0
7913,OtherFuels,0.0
7913,Nuclear,0.0
7913,Oil(heavy),17.14921591932317
7913,WindOnshore,0.0
7913,WindOffshore,0.0
7913,SolarPV,0.0
7913,RoR,0.0
7913,Geothermal,0.0
7913,Hydro,0.0
7913,LostLoad,198.7146323892244
7914,NaturalGas,882.9516261998517
7914,Biomass,0.0
7914,HardCoal,0.0
7914,Lignite,0.0
7914,Oil(light),0.0
7914,Waste,0.0
7914,OtherFuels,0.0
7914,Nuclear,0.0
7914,Oil(heavy),0.0
7914,WindOnshore,0.0
7914,WindOffshore,0.0
7914,SolarPV,0.0
7914,RoR,0.0
7914,Geothermal,0.0
7914,Hydro,0.0
7914,LostLoad,208.95164060415803
7915,NaturalGas,887.8216605932612
7915,Biomass,0.0
7915,HardCoal,0.0
7915,Lignite,0.0
7915,Oil(light),0.0
7915,Waste,0.0
7915,OtherFuels,0.0
7915,Nuclear,0.0
7915,Oil(heavy),8.462408635063312
7915,WindOnshore,0.0
7915,WindOffshore,0.0
7915,SolarPV,0.0
7915,RoR,0.0
7915,Geothermal,0.0
7915,Hydro,0.0
7915,LostLoad,165.6942674230417
7916,NaturalGas,930.2825130672067
7916,Biomass,0.0
7916,HardCoal,0.0
7916,Lignite,0.0
7916,Oil(light),0.0
7916,Waste,0.0
7916,OtherFuels,0.0
7916,Nuclear,0.0
7916,Oil(heavy),68.0
7916,WindOnshore,0.0
7916,WindOffshore,0.0
7916,SolarPV,0.0
7916,RoR,0.0
7916,Geothermal,0.0
7916,Hydro,0.0
7916,LostLoad,144.90077151534075
7917,NaturalGas,1094.205
7917,Biomass,0.0
7917,HardCoal,0.0
7917,Lignite,0.0
7917,Oil(light),0.0
7917,Waste,0.0
7917,OtherFuels,0.0
7917,Nuclear,0.0
7917,Oil(heavy),68.0
7917,WindOnshore,0.0
7917,WindOffshore,0.0
7917,SolarPV,0.0
7917,RoR,0.0
7917,Geothermal,0.0
7917,Hydro,136.408328800802
7917,LostLoad,112.2261620967877
7918,NaturalGas,1480.0027800907158
7918,Biomass,0.0
7918,HardCoal,0.0
7918,Lignite,0.0
7918,Oil(light),0.0
7918,Waste,0.0
7918,OtherFuels,0.0
7918,Nuclear,0.0
7918,Oil(heavy),0.0
7918,WindOnshore,0.0
7918,WindOffshore,0.0
7918,SolarPV,0.0
7918,RoR,0.0
7918,Geothermal,0.0
7918,Hydro,0.0
7918,LostLoad,88.46800566220558
7919,NaturalGas,1082.5968820944881
7919,Biomass,0.0
7919,HardCoal,0.0
7919,Lignite,0.0
7919,Oil(light),0.0
7919,Waste,0.0
7919,OtherFuels,0.0
7919,Nuclear,0.0
7919,Oil(heavy),0.0
7919,WindOnshore,0.0
7919,WindOffshore,0.0
